Title,Album,Artist,Duration (ms),Rating,Play Count,Playlist,spotify_id
Kevin’s Heart,KOD,J. Cole,200000,0,22,Dreamville,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ
All I Want Is You ,All I Want Is You,Miguel,295000,0,2,Dreamville,spotify:track:5VA4Ispp52EA1sOqzMz3Av
God's Gift,Cole World: The Sideline Story,J. Cole,212000,0,3,Dreamville,spotify:track:2a3QH6bZDNpeC2YUMH5A2K
Barack Obama Special,Milky Way,Bas,187000,0,5,Dreamville,spotify:track:6ypfqRdhGKVM2rloD5oXmU
ATM,KOD,J. Cole,216000,0,21,Dreamville,spotify:track:2UciqgwVDwro0fev3MFbxJ
G.O.M.D.,2014 Forest Hills Drive,J. Cole,301000,0,39,Dreamville,spotify:track:16qYlQ6koFxYVbiJbGHblz
The Pessimist ,The Album About Nothing,Wale,272000,0,40,Dreamville,spotify:track:3b3SSIcnE9a77XoUEtG5Jm
Metropolis ,Bears Like This Too,Spillage Village,377000,0,2,Dreamville,spotify:track:6LWY7BKQ50B8RJDq8IzR6l
Intro,KOD,J. Cole,107000,0,6,Dreamville,spotify:track:7EulRO07ZgchxqKUHb8Pvc
Window Pain ,KOD,J. Cole,286000,0,16,Dreamville,spotify:track:5Lgqu1th1KqlG97OF2gWGe
Skit 3,Royalty,EARTHGANG,58000,0,2,Dreamville,spotify:track:6yzFQyc3QHkBaZuEFwC1RB
New Negro Spiritual,Strays with Rabies,EARTHGANG,158000,0,1,Dreamville,spotify:track:3xA7c2OpsgAdIR0cNC3N3k
Ten Ten ,Bears Like This Too,Spillage Village,242000,0,2,Dreamville,spotify:track:2fap6tWJTxnGxTehc2KzlT
Miles And Miles,Too High To Riot,Bas,99000,0,6,Dreamville,spotify:track:1TS8PR6LDqx4R3uNq0eQbh
Backseat ,Revenge Of The Dreamers II,Ari Lennox,219000,0,2,Dreamville,spotify:track:1eu6vM3Q8wYKGYZCn26uMb
Flickted,Robots - EP,EARTHGANG,323000,0,4,Dreamville,spotify:track:6lNirSIh5cUwpckBMvUbru
Mush Mouf ,Bears Like This,Spillage Village,406000,0,1,Dreamville,spotify:track:4oMCcatoddTXCd5erU8Kfe
So Many Feelings,Robots - EP,EARTHGANG,212000,0,5,Dreamville,spotify:track:19QudXVSwhHkaukaCyOM0x
Voodoo ,Bears Like This Too Much,Spillage Village,255000,0,15,Dreamville,spotify:track:4ofeOC5QE3bzzD9G2G743g
Foldin Clothes,4 Your Eyez Only,J. Cole,316000,0,7,Dreamville,spotify:track:77IAeEz8LEchPN8UNjaTJ2
LOLSMH,Royalty,EARTHGANG,366000,0,3,Dreamville,spotify:track:4x2s8o6AvcEL56bHDENpxX
Tiiied ,DiCaprio 2,JID,244000,0,7,Dreamville,spotify:track:4kswfYbJFf6FPzMElZmtve
False Prophets,False Prophets,J. Cole,237000,0,27,Dreamville,spotify:track:0eneujAc4PxkdjP25Gsue1
Designer,Milky Way,Bas,173000,0,6,Dreamville,spotify:track:3PXKM37YCejbgpRXQwoQ71
In The Morning ,Cole World: The Sideline Story,J. Cole,234000,0,6,Dreamville,spotify:track:4OkiWfrZKmmVoILXk8JEtl
How Did I Get Here ,FATHER OF 4,Offset,276000,0,29,Dreamville,spotify:track:32iPykTXUNZ9oGyACGUybq
48 Laws ,Revenge Of The Dreamers II,Omen,139000,0,2,Dreamville,spotify:track:5YppmH6ZGLpW9dwnOZsSAD
Fiji Water In My Iron ,Last Winter,Bas,209000,0,93,Dreamville,spotify:track:1IHjXOd1oQVKpexgsEOTJQ
1985 ,KOD,J. Cole,190000,0,49,Dreamville,spotify:track:7EulRO07ZgchxqKUHb8Pvc
Planez ,Late Nights: The Album,Jeremih,240000,0,47,Dreamville,spotify:track:08zJpaUQVi9FrKv2e32Bah
Bill Campbell's Soup,Shallow Graves For Toys,EARTHGANG,371000,0,0,Dreamville,spotify:track:5EzdJs0JiUUqwM1UJHBDr2
Self Love ,Revenge Of The Dreamers III,Dreamville,223000,0,29,Dreamville,spotify:track:7dnSXaCjLdFiWZa8s5wP1n
Sunset ,Revenge Of The Dreamers III,Dreamville,178000,0,27,Dreamville,spotify:track:3pZO6GoVPeSYDxxsH6vCdj
Bears Like This ,Bears Like This,Spillage Village,523000,0,3,Dreamville,spotify:track:6bOXLYB6kMJtYWUf7uvyda
16 Albinos in the S.W.A.T.S.,Shallow Graves For Toys,EARTHGANG,330000,0,0,Dreamville,spotify:track:3imbm7wUa7opBIuZacewgO
Sideline Story,Cole World: The Sideline Story,J. Cole,237000,0,2,Dreamville,spotify:track:5pIn0ZiclQOMzoFUlgDY0f
Sleep Deprived ,Revenge Of The Dreamers III,Dreamville,238000,0,39,Dreamville,spotify:track:6n3q5ybuUQFT97ddyuxsFh
Stay,"Truly Yours, J. Cole",J. Cole,183000,0,1,Dreamville,spotify:track:02nk9GhGwidWUu0cHTsvl7
Sanufa,Milky Way,Bas,165000,0,5,Dreamville,spotify:track:6eb1IXdlTOyMbYIf52IUE1
Machete,Shallow Graves For Toys,EARTHGANG,299000,0,0,Dreamville,spotify:track:2l2ImRwdOn7mxuNn2zVeJH
Cold Outside,PHO,Ari Lennox,142000,0,2,Dreamville,spotify:track:6La8IlfTLh99pn90PwDmRp
Half Empty ,Bears Like This,Spillage Village,135000,0,2,Dreamville,spotify:track:5UbXuiN7gKDJ9bKFFgagzE
Fire Kicking Tree Limbs ,Shallow Graves For Toys,EARTHGANG,271000,0,1,Dreamville,spotify:track:0SFGeQL6FzJVMYXVxbCZuD
Sky ,Bears Like This Too,Spillage Village,246000,0,34,Dreamville,spotify:track:2AxCitncUXCaehjsyuGhxp
Nigga Wake Up ,Strays with Rabies,EARTHGANG,100000,0,1,Dreamville,spotify:track:2sLHqG9rMIZvne1UFoHaNU
Night Job ,Revenge Of The Dreamers II,Bas,193000,0,3,Dreamville,spotify:track:5q5MyfXey3ms6IyT6TYf5L
Pity ,"Truly Yours, J. Cole",J. Cole,296000,0,0,Dreamville,spotify:track:27hJ4LD7obFjTGMHUwkXHM
Build,Royalty,EARTHGANG,204000,0,3,Dreamville,spotify:track:232OU9BBulVY9PrCBH778j
Donk Of The Day,Last Winter,Bas,288000,0,63,Dreamville,spotify:track:4tHaQlYG0KQMvSSEQf6o8u
Mounted Up,DiCaprio 2,JID,182000,0,24,Dreamville,spotify:track:6DlrQcvUO7lg5vKgMZmG7F
Workin Out,DiCaprio 2,JID,226000,0,32,Dreamville,spotify:track:46Lx5epWOQBA3J86ovnxmV
Willow Tree ,Bears Like This Too Much,Spillage Village,195000,0,1,Dreamville,spotify:track:4ir5WlzsgiP6TEbRtkhCGR
Off Deez,DiCaprio 2,JID,213000,0,37,Dreamville,spotify:track:3JAeYOjyJodI4PRs44lx2l
NEVER,The Never Story,JID,241000,0,36,Dreamville,spotify:track:7hsulgRNgbyczeAg8tChCB
She's Mine Pt. 1,4 Your Eyez Only,J. Cole,209000,0,9,Dreamville,spotify:track:0HtOJj7Kl74s1Ngf3MWeif
Nothing but the Best ,Royalty,EARTHGANG,257000,0,3,Dreamville,spotify:track:3OZbFDjb8PcmW3WUfZGv9L
Deja Vu,4 Your Eyez Only,J. Cole,264000,0,15,Dreamville,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ
Cole World,Cole World: The Sideline Story,J. Cole,184000,0,3,Dreamville,spotify:track:5vSqkO8k4lrXPj2xlYL4br
Yuengling,PHO,Ari Lennox,163000,0,1,Dreamville,spotify:track:3ivqs39ibL7diQLRy5f1ex
Skrawberries ,DiCaprio 2,JID,218000,0,2,Dreamville,spotify:track:076jPFqxYEu1me4zsTBWJ0
Apophis ,Shallow Graves For Toys,EARTHGANG,202000,0,0,Dreamville,spotify:track:5OG3OtLrmggAjxRxf5mKsZ
Backseat ,PHO,Ari Lennox,219000,0,15,Dreamville,spotify:track:1eu6vM3Q8wYKGYZCn26uMb
Pretty Little Fears ,East Atlanta Love Letter,6LACK,240000,0,369,Dreamville,spotify:track:4at3d5QWnlibMVN75ECDrp
Despacito Too,DiCaprio 2,JID,254000,0,2,Dreamville,spotify:track:2oUI2kKbVOowQpg0flQbkr
Boca Raton,Milky Way,Bas,197000,0,16,Dreamville,spotify:track:72ic9IhRix05fIkRzGGMXD
All Bad ,The Never Story,JID,291000,0,9,Dreamville,spotify:track:0G6ExlA2fcJIDGoayswUNT
Swivel ,Revenge Of The Dreamers III,Dreamville,194000,0,9,Dreamville,spotify:track:03XfngWwNfhEjrnEga73Rg
Nobody's Perfect ,Cole World: The Sideline Story,J. Cole,190000,0,66,Dreamville,spotify:track:6Nw1WHydftZy2joT2nTiCR
She's Mine Pt. 2,4 Your Eyez Only,J. Cole,278000,0,5,Dreamville,spotify:track:0HtOJj7Kl74s1Ngf3MWeif
Lost Ones,Cole World: The Sideline Story,J. Cole,263000,0,3,Dreamville,spotify:track:3l6lmZCaZdnc90MI2BktqP
Cocktail,Royalty,EARTHGANG,185000,0,5,Dreamville,spotify:track:23zxnTDMZ1pidA91AUawNU
FRIENDS ,KOD,J. Cole,257000,0,11,Dreamville,spotify:track:6onwlDmIVKE8bBgyBRSuS0
1993 ,Revenge Of The Dreamers III,Dreamville,210000,0,30,Dreamville,spotify:track:1KbCc89SxYma4BnBChkJBs
Lady Nectarine ,Strays with Rabies,EARTHGANG,290000,0,1,Dreamville,spotify:track:40I6zWkhWwJeukO3l3bBBh
Got Me ,1-888-88-DREAM,Dreamville,284000,0,1,Dreamville,spotify:track:4nw0S8MtvcLSpXCS9M8ciL
Grow ,Revenge Of The Dreamers II,Cozz,257000,0,2,Dreamville,spotify:track:6bhBAfmiMdvfFFtY0Rp8dA
Watermelon Sugar,Fine Line,Harry Styles,174000,0,2,Billboard,spotify:track:6UelLqGlWMcVH1E5c4H7lY
Say Something ,Say Something,Justin Timberlake,278000,0,12,Billboard,spotify:track:09ts3GnICqYEU5PkQCpJK3
Adore You,Fine Line,Harry Styles,207000,0,2,Billboard,spotify:track:3jjujdWJ72nww5eGnfs2E7
I Don't Want Your Money ,No.6 Collaborations Project,Ed Sheeran,204000,0,8,Billboard,spotify:track:3FHXUqaUer9o231Je1zxIN
Mercy,Illuminate (Deluxe),Shawn Mendes,208000,0,56,Billboard,spotify:track:0AS63m1wHv9n4VVRizK6Hc
Patience ,MTV Unplugged,Shawn Mendes,193000,0,37,Billboard,spotify:track:0JZ9lcwFcAscMpy1YxUtpW
